order_id,user_id,product_id,quantity,order_date,status,channel,discount,price,cost,category,amount,profit,city
ORD00009376,U00317,P0059,2,2025-10-26 17:50:56.656264,已取消,搜索,0.2,1592.2,1048.34,运动,2547.52,870.18,广州
ORD00009377,U00435,P0105,1,2026-01-17 19:50:56.656264,已完成,推荐,0.0,1093.01,513.18,美妆,1093.01,579.83,深圳
ORD00009378,U00034,P0152,2,2026-01-11 07:33:56.656264,已完成,直播,0.3,1787.39,840.32,食品,2502.35,1325.9,上海
ORD00009379,U00399,P0062,2,2026-01-23 17:01:56.656264,已完成,搜索,0.0,1410.04,986.53,美妆,2820.08,847.02,西安
ORD00009380,U00278,P0182,1,2025-12-05 04:29:56.656264,已完成,直播,0.0,1413.39,552.35,服装,1413.39,861.04,成都
ORD00009381,U00052,P0196,2,2025-08-19 06:00:56.656264,已完成,活动,0.2,1958.44,1298.71,食品,3133.5,1055.57,成都
ORD00009382,U00416,P0051,1,2025-10-01 02:37:56.656264,已完成,直播,0.0,1423.25,595.46,美妆,1423.25,827.79,北京
ORD00009383,U00078,P0112,2,2025-09-05 21:05:56.656264,已完成,搜索,0.0,404.85,267.62,食品,809.7,274.46,深圳
ORD00009384,U00211,P0053,2,2025-09-22 04:17:56.656264,已完成,直播,0.3,1344.59,839.36,运动,1882.43,707.32,武汉
ORD00009385,U00095,P0167,1,2025-12-16 15:36:56.656264,已完成,推荐,0.1,572.06,380.8,电子产品,514.85,172.13,成都
ORD00009386,U00473,P0032,2,2025-12-02 17:45:56.656264,已完成,直播,0.1,964.21,427.36,家居,1735.58,966.33,广州
ORD00009387,U00212,P0132,2,2025-11-14 18:50:56.656264,已取消,复购,0.0,1816.74,936.52,家居,3633.48,1760.44,武汉
ORD00009388,U00119,P0169,1,2025-11-28 22:18:56.656264,已完成,活动,0.0,1890.36,731.35,家居,1890.36,1159.01,西安
ORD00009389,U00429,P0107,1,2025-10-17 23:58:56.656264,已完成,搜索,0.1,1773.84,998.62,食品,1596.46,697.7,北京
ORD00009390,U00162,P0006,3,2026-01-07 02:01:56.656264,已完成,搜索,0.1,1811.85,576.82,电子产品,4892.0,3334.58,北京
ORD00009391,U00090,P0065,2,2025-11-06 16:16:56.656264,已完成,搜索,0.2,328.47,156.14,美妆,525.55,275.73,上海
ORD00009392,U00204,P0188,1,2025-10-14 05:49:56.656264,已完成,搜索,0.0,1990.76,1213.14,服装,1990.76,777.62,北京
ORD00009393,U00265,P0020,2,2025-09-06 01:25:56.656264,已完成,搜索,0.3,1021.72,561.02,美妆,1430.41,644.98,广州
ORD00009394,U00446,P0024,2,2025-09-28 16:14:56.656264,已完成,活动,0.0,1677.48,861.39,食品,3354.96,1632.18,广州
ORD00009395,U00313,P0166,1,2025-12-16 02:19:56.656264,已完成,搜索,0.2,1303.7,555.38,运动,1042.96,598.66,深圳
ORD00009396,U00368,P0145,1,2025-10-01 22:36:56.656264,已完成,搜索,0.3,792.02,242.22,食品,554.41,384.86,上海
ORD00009397,U00353,P0122,1,2026-01-27 07:59:56.656264,已完成,复购,0.0,56.97,35.74,美妆,56.97,21.23,北京
ORD00009398,U00263,P0105,1,2025-12-01 15:57:56.656264,已完成,活动,0.3,1093.01,513.18,美妆,765.11,405.88,杭州
ORD00009399,U00405,P0089,1,2025-08-30 15:56:56.656264,已完成,推荐,0.3,718.03,225.86,电子产品,502.62,344.52,西安
ORD00009400,U00119,P0047,3,2025-09-25 04:56:56.656264,已完成,搜索,0.0,1997.45,1174.57,电子产品,5992.35,2468.64,西安
ORD00009401,U00400,P0187,1,2026-01-20 06:59:56.656264,已退款,直播,0.3,96.41,45.28,服装,67.49,35.79,北京
ORD00009402,U00443,P0117,2,2025-08-06 18:52:56.656264,已完成,搜索,0.0,511.43,255.91,美妆,1022.86,511.04,北京
ORD00009403,U00092,P0095,3,2025-11-14 11:38:56.656264,已完成,活动,0.3,1307.8,574.52,美妆,2746.38,1539.89,深圳
ORD00009404,U00407,P0044,1,2025-12-11 23:28:56.656264,已完成,活动,0.2,977.17,436.83,食品,781.74,432.27,成都
ORD00009405,U00083,P0010,2,2025-08-14 23:04:56.656264,已取消,复购,0.1,591.47,358.22,美妆,1064.65,419.85,杭州
ORD00009406,U00431,P0187,2,2025-09-27 04:52:56.656264,已完成,活动,0.3,96.41,45.28,服装,134.97,71.58,北京
ORD00009407,U00467,P0159,3,2025-08-31 05:08:56.656264,已完成,直播,0.3,1856.65,1106.28,家居,3898.96,1575.78,西安
ORD00009408,U00251,P0145,3,2026-01-18 07:33:56.656264,已完成,搜索,0.0,792.02,242.22,食品,2376.06,1649.4,成都
ORD00009409,U00039,P0097,2,2025-08-03 17:16:56.656264,已退款,直播,0.3,1366.79,579.67,运动,1913.51,1101.97,北京
ORD00009410,U00135,P0109,3,2025-09-18 13:41:56.656264,已完成,直播,0.0,1640.85,738.52,电子产品,4922.55,2706.99,武汉
ORD00009411,U00483,P0130,3,2025-09-20 03:25:56.656264,已完成,搜索,0.1,1581.02,1024.96,美妆,4268.75,1501.36,杭州
ORD00009412,U00322,P0022,3,2025-09-15 21:56:56.656264,已完成,推荐,0.0,436.85,247.7,美妆,1310.55,567.45,杭州
ORD00009413,U00077,P0153,2,2025-09-07 03:13:56.656264,已完成,直播,0.3,373.25,183.63,服装,522.55,265.47,深圳
ORD00009414,U00489,P0105,2,2025-11-23 21:56:56.656264,已完成,搜索,0.1,1093.01,513.18,美妆,1967.42,1043.69,北京
ORD00009415,U00410,P0104,1,2026-01-11 07:27:56.656264,已完成,活动,0.3,1055.73,469.34,食品,739.01,410.47,成都
ORD00009416,U00129,P0170,1,2025-10-06 07:55:56.656264,已完成,推荐,0.0,222.71,154.05,运动,222.71,68.66,深圳
ORD00009417,U00228,P0005,1,2025-08-18 05:01:56.656264,已完成,直播,0.0,1455.16,850.72,家居,1455.16,604.44,成都
ORD00009418,U00175,P0143,3,2025-11-23 07:07:56.656264,已完成,搜索,0.1,1338.27,522.78,服装,3613.33,2201.82,西安
ORD00009419,U00360,P0125,1,2025-11-02 06:15:56.656264,已完成,搜索,0.0,1432.36,564.96,食品,1432.36,867.4,广州
ORD00009420,U00129,P0030,3,2025-12-24 02:21:56.656264,已完成,直播,0.1,1351.13,588.52,食品,3648.05,2059.05,深圳
ORD00009421,U00014,P0111,1,2026-01-25 04:50:56.656264,已退款,搜索,0.2,1192.42,768.0,食品,953.94,339.54,广州
ORD00009422,U00088,P0011,3,2025-11-01 15:29:56.656264,已完成,推荐,0.1,1050.37,578.13,家居,2836.0,1275.05,北京
ORD00009423,U00006,P0135,3,2025-08-26 02:21:56.656264,已完成,直播,0.2,1250.9,686.49,食品,3002.16,1354.58,西安
ORD00009424,U00340,P0100,3,2025-08-22 05:17:56.656264,已完成,活动,0.0,87.56,31.17,电子产品,262.68,169.17,深圳
ORD00009425,U00167,P0075,3,2026-01-11 05:37:56.656264,已完成,推荐,0.3,1838.96,1116.31,运动,3861.82,1517.56,西安
ORD00009426,U00195,P0152,1,2025-08-27 01:43:56.656264,已完成,搜索,0.1,1787.39,840.32,食品,1608.65,852.36,武汉
ORD00009427,U00256,P0017,1,2025-09-15 23:05:56.656264,已完成,直播,0.0,941.71,550.85,服装,941.71,390.86,广州
ORD00009428,U00115,P0034,2,2025-09-07 16:45:56.656264,已完成,搜索,0.0,1905.04,781.01,电子产品,3810.08,2248.06,武汉
ORD00009429,U00397,P0120,1,2025-10-13 00:04:56.656264,已完成,推荐,0.2,1794.67,625.82,电子产品,1435.74,935.08,西安
ORD00009430,U00499,P0123,3,2025-10-01 00:42:56.656264,已完成,推荐,0.0,1149.58,804.08,食品,3448.74,1036.5,北京
ORD00009431,U00328,P0199,2,2025-12-05 21:45:56.656264,已完成,直播,0.2,706.35,272.52,电子产品,1130.16,694.13,武汉
ORD00009432,U00489,P0200,3,2025-12-28 18:26:56.656264,已完成,复购,0.0,1886.39,1213.13,美妆,5659.17,2019.78,北京
ORD00009433,U00247,P0046,1,2025-11-05 21:08:56.656264,已完成,直播,0.0,1947.14,1179.61,运动,1947.14,767.53,北京
ORD00009434,U00058,P0172,1,2026-01-22 00:34:56.656264,已完成,推荐,0.0,1591.71,874.14,食品,1591.71,717.57,北京
ORD00009435,U00108,P0001,1,2026-01-18 14:53:56.656264,已完成,直播,0.3,1404.94,598.39,食品,983.46,564.58,深圳
ORD00009436,U00049,P0123,2,2025-09-02 06:14:56.656264,已完成,活动,0.0,1149.58,804.08,食品,2299.16,691.0,成都
ORD00009437,U00277,P0045,1,2025-10-28 03:20:56.656264,已取消,直播,0.0,649.37,372.34,电子产品,649.37,277.03,北京
ORD00009438,U00150,P0119,3,2025-10-08 02:02:56.656264,已完成,直播,0.1,97.59,61.26,服装,263.49,98.09,西安
ORD00009439,U00367,P0003,1,2025-11-13 06:37:56.656264,已完成,推荐,0.0,250.3,137.73,服装,250.3,112.57,成都
ORD00009440,U00212,P0013,1,2025-09-09 19:02:56.656264,已完成,活动,0.1,1196.69,812.44,美妆,1077.02,345.82,武汉
ORD00009441,U00246,P0060,1,2025-10-22 05:13:56.656264,已完成,活动,0.0,707.11,398.46,电子产品,707.11,308.65,成都
ORD00009442,U00178,P0165,3,2025-12-15 19:30:56.656264,已完成,直播,0.1,862.02,386.13,食品,2327.45,1284.9,广州
ORD00009443,U00142,P0132,2,2025-08-21 04:49:56.656264,已完成,搜索,0.0,1816.74,936.52,家居,3633.48,1760.44,北京
ORD00009444,U00273,P0045,1,2025-12-26 17:10:56.656264,已完成,活动,0.2,649.37,372.34,电子产品,519.5,221.62,西安
ORD00009445,U00057,P0064,2,2026-01-27 04:29:56.656264,已完成,直播,0.1,1206.11,570.69,运动,2171.0,1143.76,西安
ORD00009446,U00187,P0017,1,2025-10-07 05:04:56.656264,已完成,推荐,0.3,941.71,550.85,服装,659.2,273.6,上海
ORD00009447,U00333,P0009,2,2025-10-10 07:16:56.656264,已完成,搜索,0.0,1459.92,921.58,美妆,2919.84,1076.68,深圳
ORD00009448,U00342,P0154,3,2025-12-06 23:13:56.656264,已完成,推荐,0.0,1623.7,1051.75,美妆,4871.1,1715.85,深圳
ORD00009449,U00168,P0046,1,2025-10-12 19:38:56.656264,已完成,推荐,0.0,1947.14,1179.61,运动,1947.14,767.53,武汉
ORD00009450,U00126,P0157,1,2025-12-26 23:17:56.656264,已完成,推荐,0.0,1238.73,858.64,美妆,1238.73,380.09,西安
ORD00009451,U00023,P0050,1,2025-09-24 21:26:56.656264,已退款,直播,0.3,899.65,601.72,服装,629.76,208.55,上海
ORD00009452,U00431,P0145,1,2025-11-11 01:26:56.656264,已完成,活动,0.1,792.02,242.22,食品,712.82,494.82,北京
ORD00009453,U00486,P0171,2,2025-08-30 16:25:56.656264,已完成,活动,0.0,807.24,376.81,电子产品,1614.48,860.86,成都
ORD00009454,U00144,P0074,2,2025-09-02 23:38:56.656264,已完成,直播,0.0,1978.71,1271.68,美妆,3957.42,1414.06,西安
ORD00009455,U00168,P0057,1,2025-12-15 00:42:56.656264,已完成,复购,0.0,1183.56,436.75,运动,1183.56,746.81,武汉
ORD00009456,U00154,P0055,2,2026-01-30 04:51:56.656264,已完成,搜索,0.0,1327.32,650.02,家居,2654.64,1354.6,广州
ORD00009457,U00276,P0033,2,2025-08-17 02:58:56.656264,已完成,直播,0.2,326.68,212.05,食品,522.69,183.41,深圳
ORD00009458,U00228,P0127,2,2026-01-19 00:28:56.656264,已完成,搜索,0.2,855.89,265.67,家居,1369.42,944.35,成都
ORD00009459,U00462,P0166,2,2025-11-06 15:46:56.656264,已完成,直播,0.1,1303.7,555.38,运动,2346.66,1346.98,杭州
ORD00009460,U00236,P0173,1,2025-10-19 22:07:56.656264,待发货,搜索,0.1,214.57,142.38,运动,193.11,64.97,深圳
ORD00009461,U00025,P0069,1,2025-09-13 23:42:56.656264,已完成,搜索,0.0,1663.11,636.92,食品,1663.11,1026.19,深圳
ORD00009462,U00371,P0128,2,2025-12-08 04:26:56.656264,已完成,活动,0.2,560.62,184.93,电子产品,896.99,601.1,深圳
ORD00009463,U00211,P0174,2,2025-11-23 20:47:56.656264,待发货,直播,0.0,1111.64,648.76,运动,2223.28,925.76,武汉
ORD00009464,U00044,P0011,1,2025-08-08 23:10:56.656264,已完成,搜索,0.2,1050.37,578.13,家居,840.3,377.79,西安
ORD00009465,U00223,P0005,1,2025-09-02 07:23:56.656264,已完成,推荐,0.2,1455.16,850.72,家居,1164.13,483.55,成都
ORD00009466,U00138,P0161,1,2025-08-15 01:04:56.656264,已退款,直播,0.0,1569.17,885.01,美妆,1569.17,684.16,北京
ORD00009467,U00290,P0178,3,2025-11-26 05:24:56.656264,已完成,活动,0.1,162.45,106.08,电子产品,438.61,152.2,西安
ORD00009468,U00422,P0078,3,2025-09-17 01:47:56.656264,已完成,直播,0.0,942.55,639.06,运动,2827.65,910.47,上海
ORD00009469,U00437,P0110,1,2025-10-04 05:53:56.656264,已完成,复购,0.0,1666.11,590.79,食品,1666.11,1075.32,西安
ORD00009470,U00147,P0140,1,2025-12-23 06:53:56.656264,已完成,直播,0.1,1078.72,582.15,家居,970.85,446.91,广州
ORD00009471,U00184,P0112,3,2025-11-18 13:13:56.656264,已完成,直播,0.3,404.85,267.62,食品,850.18,288.18,广州
ORD00009472,U00263,P0021,1,2025-09-07 01:26:56.656264,待发货,直播,0.2,670.38,303.11,家居,536.3,293.82,杭州
ORD00009473,U00487,P0152,2,2025-09-21 18:26:56.656264,已完成,活动,0.2,1787.39,840.32,食品,2859.82,1515.31,广州
ORD00009474,U00343,P0182,1,2025-11-27 14:49:56.656264,已退款,复购,0.0,1413.39,552.35,服装,1413.39,861.04,广州
ORD00009475,U00338,P0183,1,2025-10-10 01:29:56.656264,已完成,搜索,0.0,848.61,422.54,服装,848.61,426.07,广州
ORD00009476,U00430,P0068,2,2026-01-15 06:59:56.656264,已完成,直播,0.2,1097.93,600.14,家居,1756.69,796.46,深圳
ORD00009477,U00229,P0083,1,2025-08-18 04:22:56.656264,已完成,推荐,0.1,1984.17,917.14,美妆,1785.75,960.33,北京
ORD00009478,U00056,P0003,1,2026-01-16 03:21:56.656264,已完成,推荐,0.1,250.3,137.73,服装,225.27,101.31,深圳
ORD00009479,U00435,P0171,1,2025-09-18 06:24:56.656264,已退款,推荐,0.3,807.24,376.81,电子产品,565.07,301.3,深圳
ORD00009480,U00375,P0102,1,2025-11-26 01:11:56.656264,已完成,推荐,0.0,1756.44,989.04,服装,1756.44,767.4,北京
ORD00009481,U00445,P0095,1,2025-08-07 03:48:56.656264,已完成,活动,0.0,1307.8,574.52,美妆,1307.8,733.28,深圳
ORD00009482,U00430,P0148,1,2026-01-04 18:40:56.656264,已完成,搜索,0.2,405.64,223.09,电子产品,324.51,146.04,深圳
ORD00009483,U00240,P0160,1,2025-08-23 04:27:56.656264,已完成,直播,0.3,1170.31,362.93,服装,819.22,565.17,西安
ORD00009484,U00194,P0172,2,2025-12-02 18:30:56.656264,已完成,推荐,0.2,1591.71,874.14,食品,2546.74,1148.11,武汉
ORD00009485,U00102,P0106,2,2025-11-09 07:07:56.656264,已退款,活动,0.0,1037.67,701.35,服装,2075.34,672.64,上海
ORD00009486,U00118,P0036,2,2026-01-23 03:41:56.656264,已完成,搜索,0.0,744.88,436.8,家居,1489.76,616.16,成都
ORD00009487,U00052,P0161,1,2025-08-06 01:59:56.656264,待发货,直播,0.2,1569.17,885.01,美妆,1255.34,547.33,成都
ORD00009488,U00350,P0159,1,2025-08-12 04:10:56.656264,已完成,推荐,0.0,1856.65,1106.28,家居,1856.65,750.37,武汉
ORD00009489,U00154,P0177,3,2025-09-17 04:16:56.656264,已完成,复购,0.0,663.52,408.89,食品,1990.56,763.89,广州
ORD00009490,U00086,P0163,1,2025-08-24 13:44:56.656264,已完成,直播,0.3,1161.61,526.24,家居,813.13,444.76,广州
ORD00009491,U00338,P0171,1,2025-12-19 06:09:56.656264,已完成,活动,0.0,807.24,376.81,电子产品,807.24,430.43,广州
ORD00009492,U00109,P0183,1,2025-09-27 20:57:56.656264,已退款,直播,0.0,848.61,422.54,服装,848.61,426.07,成都
ORD00009493,U00096,P0003,2,2025-10-01 19:33:56.656264,已取消,搜索,0.3,250.3,137.73,服装,350.42,157.6,成都
ORD00009494,U00337,P0096,1,2025-10-11 20:51:56.656264,已完成,复购,0.0,1158.54,509.67,服装,1158.54,648.87,杭州
ORD00009495,U00231,P0168,1,2025-12-06 04:15:56.656264,已完成,搜索,0.0,882.62,361.12,食品,882.62,521.5,成都
ORD00009496,U00427,P0042,2,2026-01-30 08:26:56.656264,已取消,搜索,0.2,1925.69,808.52,服装,3081.1,1787.47,北京
ORD00009497,U00128,P0134,3,2025-10-25 23:23:56.656264,已完成,复购,0.3,879.16,602.69,食品,1846.24,580.59,北京
ORD00009498,U00345,P0103,2,2026-01-20 04:35:56.656264,已完成,直播,0.0,1082.92,588.54,食品,2165.84,988.76,广州
ORD00009499,U00110,P0005,1,2026-01-19 18:33:56.656264,已完成,推荐,0.1,1455.16,850.72,家居,1309.64,544.0,武汉
ORD00009500,U00458,P0189,2,2025-08-26 16:31:56.656264,已完成,推荐,0.1,1410.53,598.0,美妆,2538.95,1462.55,西安
ORD00009501,U00071,P0010,1,2025-11-21 07:03:56.656264,已完成,搜索,0.3,591.47,358.22,美妆,414.03,163.27,上海
ORD00009502,U00498,P0062,1,2025-08-06 13:45:56.656264,已完成,活动,0.1,1410.04,986.53,美妆,1269.04,381.16,深圳
ORD00009503,U00065,P0097,1,2025-09-17 03:53:56.656264,已完成,活动,0.0,1366.79,579.67,运动,1366.79,787.12,武汉
ORD00009504,U00423,P0071,2,2025-11-06 16:31:56.656264,已完成,搜索,0.2,661.79,437.36,美妆,1058.86,359.09,成都
ORD00009505,U00087,P0082,1,2025-10-26 17:15:56.656264,已完成,直播,0.0,1234.14,838.68,电子产品,1234.14,395.46,成都
ORD00009506,U00213,P0150,3,2025-10-18 13:49:56.656264,已完成,搜索,0.0,1588.7,743.09,食品,4766.1,2536.83,杭州
ORD00009507,U00362,P0106,1,2025-12-26 19:21:56.656264,已完成,直播,0.0,1037.67,701.35,服装,1037.67,336.32,北京
ORD00009508,U00211,P0179,2,2025-12-15 00:01:56.656264,已完成,直播,0.0,1790.5,1094.44,运动,3581.0,1392.12,武汉
ORD00009509,U00265,P0026,1,2026-01-09 13:13:56.656264,已退款,搜索,0.0,1655.3,783.59,电子产品,1655.3,871.71,广州
ORD00009510,U00381,P0038,1,2025-08-19 04:08:56.656264,已完成,搜索,0.1,172.47,83.33,食品,155.22,80.23,西安
ORD00009511,U00345,P0197,1,2025-11-29 01:00:56.656264,已完成,直播,0.0,1168.29,749.12,美妆,1168.29,419.17,广州
ORD00009512,U00224,P0128,1,2025-09-02 05:15:56.656264,已完成,直播,0.0,560.62,184.93,电子产品,560.62,375.69,深圳
ORD00009513,U00119,P0070,1,2025-09-10 03:31:56.656264,已完成,直播,0.0,1938.44,869.36,家居,1938.44,1069.08,西安
ORD00009514,U00354,P0165,2,2025-11-18 07:43:56.656264,已退款,直播,0.0,862.02,386.13,食品,1724.04,951.78,西安
ORD00009515,U00244,P0098,1,2026-01-16 19:31:56.656264,已完成,复购,0.2,441.69,183.55,运动,353.35,206.51,北京
ORD00009516,U00100,P0077,1,2025-09-27 05:20:56.656264,已完成,推荐,0.1,992.45,423.67,食品,893.2,511.9,杭州
ORD00009517,U00454,P0190,1,2025-08-08 07:54:56.656264,已退款,复购,0.2,1447.55,836.03,美妆,1158.04,489.22,成都
ORD00009518,U00349,P0091,3,2025-08-08 13:33:56.656264,已完成,活动,0.2,1321.37,620.92,运动,3171.29,1681.08,西安
ORD00009519,U00488,P0189,3,2025-09-28 20:49:56.656264,已退款,推荐,0.0,1410.53,598.0,美妆,4231.59,2437.59,深圳
ORD00009520,U00139,P0099,1,2026-01-21 22:41:56.656264,已完成,直播,0.0,54.32,26.59,电子产品,54.32,27.73,武汉
ORD00009521,U00233,P0008,3,2025-08-29 06:54:56.656264,已完成,搜索,0.0,1172.44,599.0,服装,3517.32,1720.32,深圳
ORD00009522,U00415,P0080,1,2025-10-31 21:33:56.656264,已取消,活动,0.2,222.74,147.95,运动,178.19,59.83,广州
ORD00009523,U00335,P0119,1,2026-01-01 05:42:56.656264,已完成,搜索,0.2,97.59,61.26,服装,78.07,29.06,成都
ORD00009524,U00028,P0069,2,2026-01-02 03:25:56.656264,已完成,推荐,0.3,1663.11,636.92,食品,2328.35,1436.67,上海
ORD00009525,U00302,P0171,2,2026-01-06 03:06:56.656264,已退款,搜索,0.1,807.24,376.81,电子产品,1453.03,774.77,北京
ORD00009526,U00480,P0086,1,2025-10-23 00:09:56.656264,已完成,直播,0.0,355.19,127.67,家居,355.19,227.52,深圳
ORD00009527,U00493,P0031,1,2025-12-30 20:00:56.656264,待发货,活动,0.0,1989.68,908.66,电子产品,1989.68,1081.02,北京
ORD00009528,U00443,P0021,1,2025-10-21 07:16:56.656264,已完成,搜索,0.0,670.38,303.11,家居,670.38,367.27,北京
ORD00009529,U00370,P0173,3,2025-11-20 03:36:56.656264,已退款,直播,0.2,214.57,142.38,运动,514.97,173.26,武汉
ORD00009530,U00206,P0103,1,2025-12-21 04:09:56.656264,已完成,搜索,0.2,1082.92,588.54,食品,866.34,395.5,杭州
ORD00009531,U00226,P0133,3,2025-10-27 17:43:56.656264,已完成,活动,0.0,820.78,543.53,家居,2462.34,831.75,上海
ORD00009532,U00338,P0060,2,2025-10-24 16:37:56.656264,已完成,直播,0.3,707.11,398.46,电子产品,989.95,432.11,广州
ORD00009533,U00417,P0006,1,2026-01-25 01:00:56.656264,已完成,推荐,0.3,1811.85,576.82,电子产品,1268.29,864.52,杭州
ORD00009534,U00050,P0195,2,2025-12-16 19:47:56.656264,已完成,直播,0.3,1613.83,954.8,电子产品,2259.36,922.64,成都
ORD00009535,U00456,P0147,1,2025-08-15 06:14:56.656264,已完成,搜索,0.2,893.26,388.1,运动,714.61,404.13,广州
ORD00009536,U00049,P0122,1,2025-12-21 22:18:56.656264,已完成,搜索,0.0,56.97,35.74,美妆,56.97,21.23,成都
ORD00009537,U00223,P0137,2,2025-10-27 06:36:56.656264,已完成,活动,0.0,74.85,49.51,服装,149.7,50.68,成都
ORD00009538,U00444,P0025,3,2026-01-05 23:23:56.656264,已完成,直播,0.0,716.67,243.15,食品,2150.01,1420.56,西安
ORD00009539,U00075,P0120,3,2025-12-18 06:26:56.656264,已完成,推荐,0.0,1794.67,625.82,电子产品,5384.01,3506.55,杭州
ORD00009540,U00127,P0165,2,2025-11-24 05:31:56.656264,已完成,推荐,0.3,862.02,386.13,食品,1206.83,666.25,上海
ORD00009541,U00069,P0046,1,2025-10-13 18:34:56.656264,已完成,推荐,0.2,1947.14,1179.61,运动,1557.71,614.02,深圳
ORD00009542,U00054,P0146,2,2025-10-24 00:20:56.656264,已完成,搜索,0.3,149.76,94.64,运动,209.66,77.17,深圳
ORD00009543,U00495,P0157,2,2025-09-22 01:05:56.656264,已完成,推荐,0.2,1238.73,858.64,美妆,1981.97,608.14,杭州
ORD00009544,U00264,P0086,3,2025-12-06 20:46:56.656264,已完成,搜索,0.0,355.19,127.67,家居,1065.57,682.56,北京
ORD00009545,U00228,P0157,2,2025-12-17 20:43:56.656264,已退款,复购,0.2,1238.73,858.64,美妆,1981.97,608.14,成都
ORD00009546,U00066,P0188,2,2026-01-19 18:28:56.656264,已完成,直播,0.2,1990.76,1213.14,服装,3185.22,1244.19,上海
ORD00009547,U00107,P0179,2,2025-11-23 02:00:56.656264,待发货,搜索,0.1,1790.5,1094.44,运动,3222.9,1252.91,成都
ORD00009548,U00299,P0152,1,2025-12-22 01:55:56.656264,已完成,直播,0.0,1787.39,840.32,食品,1787.39,947.07,杭州
ORD00009549,U00441,P0140,1,2025-09-21 05:23:56.656264,已完成,搜索,0.0,1078.72,582.15,家居,1078.72,496.57,北京
ORD00009550,U00083,P0075,1,2025-09-19 06:42:56.656264,已完成,复购,0.1,1838.96,1116.31,运动,1655.06,650.39,杭州
ORD00009551,U00475,P0142,1,2025-11-24 19:19:56.656264,已退款,直播,0.0,1067.9,488.14,家居,1067.9,579.76,广州
ORD00009552,U00180,P0177,3,2025-11-15 19:11:56.656264,已完成,搜索,0.0,663.52,408.89,食品,1990.56,763.89,广州
ORD00009553,U00056,P0104,2,2025-08-25 04:49:56.656264,已完成,直播,0.1,1055.73,469.34,食品,1900.31,1055.5,深圳
ORD00009554,U00274,P0089,3,2025-08-15 04:10:56.656264,待发货,推荐,0.3,718.03,225.86,电子产品,1507.86,1033.56,西安
ORD00009555,U00267,P0163,1,2025-12-05 21:01:56.656264,已完成,推荐,0.0,1161.61,526.24,家居,1161.61,635.37,深圳
ORD00009556,U00424,P0159,1,2025-12-03 14:39:56.656264,已完成,直播,0.3,1856.65,1106.28,家居,1299.66,525.26,广州
ORD00009557,U00286,P0143,1,2025-08-14 22:40:56.656264,已完成,活动,0.0,1338.27,522.78,服装,1338.27,815.49,广州
ORD00009558,U00195,P0081,1,2025-12-09 00:06:56.656264,已完成,搜索,0.3,1798.49,1090.54,美妆,1258.94,495.56,武汉
ORD00009559,U00088,P0091,1,2026-01-07 18:27:56.656264,已完成,搜索,0.3,1321.37,620.92,运动,924.96,490.31,北京
ORD00009560,U00005,P0149,2,2025-12-18 23:56:56.656264,已完成,复购,0.2,134.57,70.43,美妆,215.31,102.62,广州
ORD00009561,U00349,P0054,1,2025-12-18 02:32:56.656264,已完成,推荐,0.0,1944.12,1286.07,电子产品,1944.12,658.05,西安
ORD00009562,U00008,P0189,1,2025-08-12 05:52:56.656264,已完成,直播,0.0,1410.53,598.0,美妆,1410.53,812.53,杭州
ORD00009563,U00421,P0152,2,2025-09-14 06:27:56.656264,已完成,活动,0.1,1787.39,840.32,食品,3217.3,1704.73,上海
ORD00009564,U00090,P0053,1,2026-01-25 06:57:56.656264,已退款,推荐,0.0,1344.59,839.36,运动,1344.59,505.23,上海
ORD00009565,U00264,P0019,3,2025-10-02 18:41:56.656264,已完成,推荐,0.0,149.57,75.42,家居,448.71,222.45,北京
ORD00009566,U00149,P0084,2,2025-10-10 21:23:56.656264,已完成,搜索,0.1,1388.23,706.32,运动,2498.81,1227.44,北京
ORD00009567,U00024,P0125,2,2025-10-24 17:33:56.656264,已完成,搜索,0.1,1432.36,564.96,食品,2578.25,1561.32,西安
ORD00009568,U00452,P0133,1,2025-09-10 13:56:56.656264,已完成,直播,0.0,820.78,543.53,家居,820.78,277.25,成都
ORD00009569,U00046,P0102,2,2025-10-21 07:50:56.656264,已完成,活动,0.3,1756.44,989.04,服装,2459.02,1074.36,深圳
ORD00009570,U00074,P0069,2,2025-08-05 06:51:56.656264,已完成,搜索,0.0,1663.11,636.92,食品,3326.22,2052.38,上海
ORD00009571,U00446,P0143,1,2025-11-19 01:45:56.656264,已完成,推荐,0.2,1338.27,522.78,服装,1070.62,652.39,广州
ORD00009572,U00466,P0183,1,2025-08-07 05:27:56.656264,已完成,推荐,0.2,848.61,422.54,服装,678.89,340.86,武汉
ORD00009573,U00423,P0114,1,2025-10-10 05:18:56.656264,已完成,活动,0.1,20.81,12.37,家居,18.73,7.6,成都
ORD00009574,U00045,P0126,1,2025-09-07 05:48:56.656264,已完成,搜索,0.3,897.6,498.21,运动,628.32,279.57,深圳
ORD00009575,U00277,P0068,1,2025-09-26 06:11:56.656264,已完成,直播,0.2,1097.93,600.14,家居,878.34,398.23,北京
ORD00009576,U00161,P0141,2,2026-01-18 05:57:56.656264,已取消,推荐,0.0,1943.9,835.99,食品,3887.8,2215.82,武汉
ORD00009577,U00057,P0089,2,2026-01-28 20:47:56.656264,已完成,活动,0.0,718.03,225.86,电子产品,1436.06,984.34,西安
